name,enabled,n_phases,n_conds,base_freq,terminal1,terminal2,length,units,line_code,geometry
05410_3639845ug,true,1,1,60,n283983.3,n283979.3,94.91630000000001,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_3639847ug,true,1,1,60,n283980.1,n283964.1,551.2575000000001,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_3639848ug,true,1,1,60,n283983.1,n283980.1,151.0598,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_3735819ug,true,3,3,60,n292484.1.2.3,n292492.1.2.3,157.281,ft,ug_1/0_al_xlpe_35kv,
05410_3735820ug,true,3,3,60,n292492.1.2.3,n292494.1.2.3,85.3222,ft,ug_1/0_al_xlpe_35kv,
05410_3735821ug,true,3,3,60,n292535.1.2.3,n292529.1.2.3,193.018,ft,ug_1/0_al_xlpe_35kv,
05410_3735823ug,true,3,3,60,n292496.1.2.3,n292524.1.2.3,420.9765,ft,ug_1/0_al_xlpe_35kv,
05410_40590830ug,true,1,1,60,n283632.3,n283567.3,653.6464999999999,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_40590831ug,true,1,1,60,n283567.3,n283590.3,23.5673,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_4133199bb,true,3,3,60,n292759.1.2.3,n292757.1.2.3,1,ft,busbar,
05410_4133200bb,true,3,3,60,n292759.1.2.3,n292760.1.2.3,2,ft,busbar,
05410_4133202bb,true,3,3,60,n292760.1.2.3,n292755.1.2.3,4,ft,busbar,
05410_4133203bb,true,3,3,60,n292760.1.2.3,n292763.1.2.3,5,ft,busbar,
05410_4133204bb,true,3,3,60,n292757.1.2.3,n292762.1.2.3,6,ft,busbar,
05410_4133205bb,true,3,3,60,n292762.1.2.3,n292764.1.2.3,7,ft,busbar,
05410_4133206bb,true,3,3,60,n292763.1.2.3,n292765.1.2.3,8,ft,busbar,
05410_4133207bb,true,3,3,60,n292755.1.2.3,n292753.1.2.3,9,ft,busbar,
05410_42959106ug,true,1,1,60,n292538.3,n300705.3,893.225,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_42959107ug,true,3,3,60,n1321244.1.2.3,n1321243.1.2.3,480.7578,ft,ug_1/0_al_xlpe_35kv,
05410_42959112ug,true,1,1,60,n283679.3,n283647.3,249.518,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_4375889ug,true,1,1,60,n292600.1,n292626.1,359.2292,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_44420353oh,true,1,1,60,n1321246.3,n292538.3,40.2333,ft,,oh3p_armlpin_n30_oh_1/0_aaac_5005_oh_1/0_aaac_5005_cn
05410_44420354oh,true,3,3,60,n292536.1.2.3,n1321246.1.2.3,86.09829999999999,ft,,oh3p_fr8_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_abcn
05410_44420355oh,true,3,3,60,n1321246.1.2.3,n1321244.1.2.3,14.6689,ft,,oh3p_fr8_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_abcn
05410_44575240ug,true,1,1,60,n1324757.2,n283772.2,247.6744,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_44575244ug,true,1,1,60,n1324757.2,n1324759.2,21.7558,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_44575248ug,true,1,1,60,n283647.3,n1324703.3,28.3342,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_44575294ug,true,1,1,60,n1324759.2,n1324702.2,33.5371,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_44703368ug,true,3,3,60,n312314_lo.1.2.3,n1325392.1.2.3,34.2028,ft,ug_1/0_al_xlpe_35kv,
05410_44703370ug,true,3,3,60,n312312.1.2.3,n1325393.1.2.3,22.4459,ft,ug_1/0_al_xlpe_35kv,
05410_44703374ug,true,3,3,60,n1325392.1.2.3,n1325378.1.2.3,9.830500000000001,ft,ug_1/0_al_xlpe_35kv,
05410_44703375ug,true,3,3,60,n1325384.1.2.3,n1325393.1.2.3,4.0593,ft,ug_1/0_al_xlpe_35kv,
05410_44703376ug,true,3,3,60,n1325380.1.2.3,n1325388.1.2.3,24.466,ft,ug_1/0_al_xlpe_35kv,
05410_44719108ug,true,3,3,60,n1325385.1.2.3,n1325391.1.2.3,23.746,ft,ug_1/0_al_xlpe_35kv,
05410_44719109ug,true,3,3,60,n1325379.1.2.3,n1325383.1.2.3,95.4477,ft,ug_1/0_al_xlpe_35kv,
05410_44751105ug,true,1,1,60,n284263_lo.1,n1325601.1,86.247,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_45028100oh,true,1,1,60,n284018.2,n1325605.2,47.2271,ft,,oh3p_armlpin_n30_oh_1/0_aaac_5005_oh_1/0_aaac_5005_bn
05410_45423170ug,true,1,1,60,n1328518.1,n284280.1,416.732,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_45423171ug,true,1,1,60,n1328518.1,n284268.1,64.1644,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_45423172ug,true,1,1,60,n1325601.1,n284268.1,149.8204,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_4679835ug,true,3,3,60,n292529.1.2.3,n292524.1.2.3,204.4097,ft,ug_1/0_al_xlpe_35kv,
05410_47140096oh,true,1,1,60,n283674.1,n1370071.1,61.2544,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_an
05410_47492270oh,true,1,1,60,n274452.1,n274442.1,90.72880000000001,ft,,oh3p_fr8_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_an
05410_47572096oh,true,1,1,60,n274452.2,n274438.2,104.8,ft,,oh3p_fr8_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_bn
05410_47572098oh,true,3,3,60,n283606.1.2.3,n283605.1.2.3,32.9,ft,,oh3p_fr8_n56_oh_336_aac_oh_4/0_aac_abcn
05410_47604112oh,true,2,2,60,n283622.2.3,n283625.2.3,32.3538,ft,,oh3p_fr8_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_bcn
05410_47892080oh,true,1,1,60,n292892.1,n292896.1,286.6296,ft,,oh3p_fr8_n56_oh_1/0_aaac_6201_oh_1/0_aaac_6201_an
05410_48191111ug,true,1,1,60,n1346995.2,n274122.2,24.3322,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_48191117ug,true,2,2,60,n283625.2.3,n1347006.2.3,73.851,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_48207217ug,true,1,1,60,n1347089.1,n1347088.1,23.062,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_48207218ug,true,1,1,60,n1347088.1,n274411.1,449.4492,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_48207302ug,true,3,3,60,n1347438.1.2.3,n283984.1.2.3,107.5059,ft,ug_600_al_xlpe_35kv,
05410_48207304ug,true,3,3,60,n1347446.1.2.3,n292581.1.2.3,1534.3,ft,ug_600_al_xlpe_35kv,
05410_48207305ug,true,3,3,60,n1347446.1.2.3,n1347443.1.2.3,37.5288,ft,ug_600_al_xlpe_35kv,
05410_48207306ug,true,3,3,60,n1347440.1.2.3,n1347438.1.2.3,23.244,ft,ug_600_al_xlpe_35kv,
05410_48207307ug,true,3,3,60,n1347445.1.2.3,n283994.1.2.3,17.536,ft,ug_1/0_al_xlpe_35kv,
05410_51460262oh,true,1,1,60,n283726.2,n1396868.2,25.4673,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_bn
05410_51460263oh,true,1,1,60,n1396868.2,n283732.2,78.1634,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_bn
05410_51460264oh,true,2,2,60,n1396873.1.3,n1396869.1.3,38.2169,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_acn
05410_51460265oh,true,2,2,60,n1396869.1.3,n283763.1.3,294.0567,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_acn
05410_51460266oh,true,1,1,60,n1396878.2,n1396870.2,26.5676,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_bn
05410_51460267oh,true,1,1,60,n1396870.2,n283746.2,300.4404,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_bn
05410_51460268oh,true,1,1,60,n1396878.2,n1396871.2,27.1295,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_bn
05410_51460269oh,true,1,1,60,n1396871.2,n283768.2,496.6874,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_bn
05410_51636178oh,true,1,1,60,n283834.3,n1396872.3,121.2899,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_cn
05410_51636179oh,true,1,1,60,n1396872.3,n283846.3,124.7654,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_cn
05410_52020128oh,true,3,3,60,n283677.1.2.3,n1386727.1.2.3,77.90860000000001,ft,,oh3p_fr8_n56_oh_336_aac_oh_4/0_aac_abcn
05410_52020130oh,true,3,3,60,n1386727.1.2.3,n1386726.1.2.3,30.1698,ft,,oh3p_fr8_n56_oh_336_aac_oh_4/0_aac_abcn
05410_52020131oh,true,3,3,60,n1386726.1.2.3,n283672.1.2.3,88.7881,ft,,oh3p_fr8_n56_oh_336_aac_oh_4/0_aac_abcn
05410_52308178oh,true,1,1,60,n1386727_lo.3,n1385286.3,14.3842,ft,,oh3p_armlpin_n30_oh_336_aac_oh_4/0_aac_cn
05410_52308179oh,true,1,1,60,n1385286.3,n283669.3,19.5382,ft,,oh3p_armlpin_n30_oh_336_aac_oh_4/0_aac_cn
05410_52308180oh,true,1,1,60,n1386726_lo.3,n1385287.3,15.0886,ft,,oh3p_armlpin_n30_oh_336_aac_oh_4/0_aac_cn
05410_52308181oh,true,1,1,60,n1385287.3,n283668.3,17.7567,ft,,oh3p_armlpin_n30_oh_336_aac_oh_4/0_aac_cn
05410_52308182oh,true,1,1,60,n284301.1,n284302.1,24.0819,ft,,oh3p_armlpin_n30_oh_1/0_aaac_6201_oh_1/0_aaac_6201_an
05410_52308183oh,true,1,1,60,n284302.1,n1386725.1,34.7924,ft,,oh3p_armlpin_n30_oh_1/0_aaac_6201_oh_1/0_aaac_6201_an
05410_52356322oh,true,1,1,60,n283777.3,n1396874.3,62.964,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_cn
05410_52356323oh,true,1,1,60,n1396874.3,n283790.3,311.7544,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_cn
05410_52372114oh,true,1,1,60,n283777.1,n1396867.1,71.20010000000001,ft,,oh3p_fr8_n56_oh_#2_aaac_5005_oh_#2_aaac_5005_an
05410_53300080oh,true,1,1,60,n284339.1,n1392537.1,325.7248,ft,,oh3p_fr8_n56_oh_1/0_aaac_6201_oh_1/0_aaac_6201_an
05410_54372112oh,true,1,1,60,n1413717.1,n1413716.1,28.9568,ft,,oh3p_armlpin_n30_oh_1/0_aaac_6201_oh_1/0_aaac_6201_an
05410_54879110ug,true,1,1,60,n292784.1,n284301.1,1248,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_54879113ug,true,1,1,60,n1386729.1,n284299.1,1225.7975,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_54879114ug,true,1,1,60,n284303.1,n1386729.1,81.9905,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_54879115ug,true,1,1,60,n1386725.1,n284304.1,79.4233,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_56319109ug,true,1,1,60,n1392537.1,n1381582.1,345.7173,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5672529ug,true,1,1,60,n300590.1,n300598.1,205,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_57215109ug,true,1,1,60,n292706.1,n1406188.1,600,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_57215110ug,true,1,1,60,n1406188.1,n1406189.1,200,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_57247124ug,true,1,1,60,n283796.3,n1396879.3,96.4365,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_57247125ug,true,1,1,60,n1396879.3,n283804.3,39.2877,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5736604ug,true,1,1,60,n300631.1,n300623.1,245,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5736659ug,true,1,1,60,n300623.1,n300629.1,105,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5736660ug,true,1,1,60,n300629.1,n300643.1,155,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5736661ug,true,1,1,60,n300643.1,n300662.1,155,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5736662ug,true,1,1,60,n300662.1,n300672.1,450,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5752481ug,true,1,1,60,n300672.1,n300679.1,180,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5752483ug,true,1,1,60,n300687.1,n300696.1,380,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5768593ug,true,1,1,60,n300696.1,n300707.1,110,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5768594ug,true,1,1,60,n300707.1,n300709.1,95,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5768595ug,true,1,1,60,n300709.1,n300708.1,105,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5768596ug,true,1,1,60,n300708.1,n300658.1,320,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5768597ug,true,1,1,60,n300658.1,n300650.1,205,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5784465ug,true,1,1,60,n300650.1,n300673.1,500,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5784467ug,true,1,1,60,n300679.1,n300687.1,170,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_57871155ug,true,1,1,60,n1413716.1,n1413715.1,393,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5912641ug,true,1,1,60,n274352.3,n274361.3,573.6433,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_5912642ug,true,1,1,60,n274361.3,n274364.3,9.482200000000001,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_6460961oh,true,1,1,60,n300589.1,n300590.1,22.4029,ft,,oh1p_vert_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_an
05410_65108108oh,true,3,3,60,n300601.1.2.3,n300588.1.2.3,269.2297,ft,,oh3p_fr8_n56_oh_477_aac_oh_336_aac_abcn
05410_65108109oh,true,3,3,60,n300588.1.2.3,n1437248.1.2.3,106.2712,ft,,oh3p_fr8_n56_oh_477_aac_oh_336_aac_abcn
05410_6652997oh,true,1,1,60,n284072_lo.3,n284073.3,8,ft,,oh3p_fr10_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_cn
05410_6653033oh,true,1,1,60,n284073.3,n284070.3,8,ft,,oh3p_fr10_n56_oh_1/0_aaac_5005_oh_1/0_aaac_5005_cn
05410_6709169bb,true,3,3,60,n292692.1.2.3,n292698.1.2.3,1,ft,busbar,
05410_6709170bb,true,3,3,60,n292692.1.2.3,n292689.1.2.3,2,ft,busbar,
05410_6709171bb,true,3,3,60,n292698.1.2.3,n292696.1.2.3,3,ft,busbar,
05410_6709172bb,true,3,3,60,n292689.1.2.3,n292690.1.2.3,5,ft,busbar,
05410_6709173bb,true,3,3,60,n292698.1.2.3,n292695.1.2.3,6,ft,busbar,
05410_6709174bb,true,3,3,60,n292695.1.2.3,n292697.1.2.3,7,ft,busbar,
05410_6709175bb,true,3,3,60,n292690.1.2.3,n292688.1.2.3,8,ft,busbar,
05410_6709176bb,true,3,3,60,n292696.1.2.3,n292694.1.2.3,10,ft,busbar,
05410_672903oh,true,1,1,60,n284031.3,n284020.3,98.401,ft,,oh3p_armlpin_n30_oh_1/0_aaac_6201_oh_1/0_aaac_6201_cn
05410_7112530ug,true,1,1,60,n283590.3,n1314963.3,707.9229,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_7112531ug,true,1,1,60,n1314963.3,n283564.3,29.2097,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_7112532ug,true,1,1,60,n283620.3,n283619.3,96.4713,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_7112533ug,true,1,1,60,n283619.3,n283618.3,25.6808,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_712279oh,true,1,1,60,n284262.1,n284258.1,34.0459,ft,,oh3p_fr8_n56_oh_1/0_aaac_6201_oh_1/0_aaac_6201_an
05410_7608536ug,true,1,1,60,n283880.3,n1309805.3,2040,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_7608663ug,true,1,1,60,n1309805.3,n283873.3,31.1389,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_7800499ug,true,1,1,60,n292794.2,n292792.2,11.7865,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_7800500ug,true,1,1,60,n292792.2,n292783.2,384.2507,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_7804881oh,true,3,3,60,n292581.1.2.3,n292582.1.2.3,15.2,ft,,oh3p_fr8_n56_oh_477_aac_oh_336_aac_abcn
05410_7804882oh,true,3,3,60,n292582.1.2.3,n292584.1.2.3,46.1566,ft,,oh3p_fr8_n56_oh_477_aac_oh_336_aac_abcn
05410_7880604ug,true,1,1,60,n292782.2,n292783.2,810,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_8056592ug,true,3,3,60,n292750.1.2.3,n292724.1.2.3,796.6127,ft,ug_1/0_al_xlpe_35kv,
05410_8088808ug,true,1,1,60,n274493.2,n274491_lo.2,14.2328,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_8088809ug,true,1,1,60,n274491.2,n274489.2,62.0504,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_8168450ug,true,1,1,60,n284181.2,n284160.2,455.7402,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_8168452ug,true,1,1,60,n284196.2,n284159.2,1175.7587,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_8269095oh,true,3,3,60,n292221.1.2.3,n292212.1.2.3,109,ft,,oh3p_fr8_n56_oh_1/0_aaac_5005_oh_477_aac_abcn
05410_8269096oh,true,1,1,60,n292212.3,n292209.3,27.6541,ft,,oh3p_fr8_n56_oh_477_aac_oh_477_aac_cn
05410_8361170ug,true,3,3,60,n292691.1.2.3,n292706.1.2.3,455.6089,ft,ug_1/0_al_xlpe_35kv,
05410_8361171ug,true,3,3,60,n292694.1.2.3,n292693.1.2.3,301.1453,ft,ug_1/0_al_xlpe_35kv,
05410_8361175ug,true,3,3,60,n292693.1.2.3,n292691.1.2.3,126,ft,ug_1/0_al_xlpe_35kv,
05410_9113495ug,true,1,1,60,n292587.1,n292600.1,452.9829,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_9113496ug,true,1,1,60,n292598.1,n292585.1,444.4656,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_9113498ug,true,1,1,60,n292587.1,n292585.1,584.5684,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_9177491ug,true,3,3,60,n292280.1.2.3,n292302.1.2.3,460,ft,ug_1/0_al_xlpe_35kv,
05410_9177495ug,true,1,1,60,n283882.3,n283880.3,475.5181,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92922ug,true,1,1,60,n300664.1,n300656.1,162.2291,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92924ug,true,2,2,60,n312599.1.2,n312601.1.2,15.8558,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92925ug,true,2,2,60,n312615.1.2,n312601.1.2,303.6063,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92926ug,true,1,1,60,n312512.3,n312513.3,124.2043,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92927ug,true,1,1,60,n312581.2,n312595.2,600,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92966ug,true,1,1,60,n300714.3,n300711.3,184.5374,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92967ug,true,3,3,60,n1325388.1.2.3,n312345.1.2.3,40.8935,ft,ug_1/0_al_xlpe_35kv,
05410_92968ug,true,3,3,60,n300518.1.2.3,n300519.1.2.3,213.2683,ft,ug_1/0_al_xlpe_35kv,
05410_92969ug,true,2,2,60,n300519.1.2,n300524.1.2,328.107,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92970ug,true,1,1,60,n300522.3,n300550.3,368.9496,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_92976ug,true,3,3,60,n312304.1.2.3,n312314.1.2.3,91.52760000000001,ft,ug_1/0_al_xlpe_35kv,
05410_92987ug,true,1,1,60,n312436.3,n312462.3,269.5442,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93000ug,true,3,3,60,n1325391.1.2.3,n312343.1.2.3,48.3814,ft,ug_1/0_al_xlpe_35kv,
05410_93001ug,true,2,2,60,n312343.1.2,n312340.1.2,55.5808,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93028ug,true,1,1,60,n284147.3,n284164.3,572.2723999999999,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93029ug,true,3,3,60,n292666.1.2.3,n292676.1.2.3,256.3665,ft,ug_1/0_al_xlpe_35kv,
05410_93031ug,true,1,1,60,n292721.1,n292729.1,163.9965,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93032ug,true,3,3,60,n292744.1.2.3,n292743.1.2,64.5949,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93033ug,true,1,1,60,n284220.2,n284221.2,11.6746,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93034ug,true,1,1,60,n284247.2,n284245.2,11.9073,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93035ug,true,1,1,60,n284251.2,n284241.2,100.7003,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93044ug,true,3,3,60,n292333.1.2.3,n292339.1.2.3,25.4559,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93045ug,true,3,3,60,n292341.1.2.3,n292345.1.2.3,25.5904,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93046ug,true,3,3,60,n292349.1.2.3,n292352.1.2.3,27.8388,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93047ug,true,3,3,60,n292339.1.2.3,n292341.1.2.3,28.7125,ft,ug_1/0_al_xlpe_35kv,
05410_93048ug,true,3,3,60,n292349.1.2.3,n292345.1.2.3,46.4584,ft,ug_1/0_al_xlpe_35kv,
05410_93049ug,true,3,3,60,n292354.1.2.3,n292344.1.2.3,154.2202,ft,ug_1/0_al_xlpe_35kv,
05410_93050ug,true,3,3,60,n292361.1.2.3,n292360.1.2.3,30.3457,ft,ug_1/0_al_xlpe_35kv,
05410_93051ug,true,1,1,60,n292481.3,n292482.3,28.7981,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93052ug,true,1,1,60,n292423.3,n292415.3,1041.5376,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93054ug,true,3,3,60,n292517.1.2.3,n292516.1.2.3,5.8992,ft,ug_1/0_al_xlpe_35kv,
05410_93055ug,true,3,3,60,n292516.1.2.3,n292503.1.2.3,293.091,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93056ug,true,1,1,60,n292513.1,n292503.1,106.8255,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93057ug,true,1,1,60,n292503.1,n292506.1,66.01900000000001,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93059ug,true,1,1,60,n292504.1,n292490.1,228.2163,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93060ug,true,1,1,60,n292515.3,n292481.3,528.3369,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93062ug,true,3,3,60,n292360.1.2.3,n292357.1.2.3,162.5946,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93063ug,true,1,1,60,n292413.3,n292415.3,68.2466,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93064ug,true,1,1,60,n284253.1,n284258_lo.1,125.4629,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93066ug,true,1,1,60,n284074.3,n284071.3,19.5973,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93067ug,true,1,1,60,n284066.3,n284063.3,70.3446,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93068ug,true,1,1,60,n283989.3,n283953.3,546.1124,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93069ug,true,1,1,60,n274237.3,n283941.3,604.9251,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93070ug,true,1,1,60,n283948.3,n283943.3,481.7784,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93072ug,true,1,1,60,n283612.3,n283636.3,458.286,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93073ug,true,1,1,60,n284050.3,n284043.3,95.4269,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93074ug,true,1,1,60,n284045.3,n284005.3,924.8008,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93076ug,true,3,3,60,n292376.1.2.3,n292368.1.2.3,104.3402,ft,ug_1/0_al_xlpe_35kv,
05410_93077ug,true,3,3,60,n292440.1.2.3,n292448.1.2.3,649.7222,ft,ug_1/0_al_xlpe_35kv,
05410_93078ug,true,3,3,60,n292333.1.2.3,n292327.1.2.3,724.2127,ft,ug_1/0_al_xlpe_35kv,
05410_93079ug,true,3,3,60,n292327.1.2.3,n292328.1.2.3,46.5592,ft,ug_1/0_al_xlpe_35kv,
05410_93080ug,true,3,3,60,n292328.1.2.3,n292326.1.2.3,49.369,ft,ug_1/0_al_xlpe_35kv,
05410_93082ug,true,1,1,60,n283878.3,n283872.3,387.6489,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93083ug,true,1,1,60,n300547.1,n300563.1,367.9972,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93084ug,true,1,1,60,n300534.1,n300542.1,135.9517,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93085ug,true,3,3,60,n292247.1.2.3,n292245.1.2.3,272.4321,ft,ug_1/0_al_xlpe_35kv,
05410_93087ug,true,1,1,60,n283617.3,n283618.3,219.8112,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93089ug,true,1,1,60,n284019.2,n284013.2,188.4582,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93099ug,true,1,1,60,n274475.2,n274474.2,23.2952,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93100ug,true,3,3,60,n292740.1.2.3,n292751.1.2.3,824.7296,ft,ug_1/0_al_xlpe_35kv,
05410_93101ug,true,3,3,60,n292749.1.2.3,n292736.1.2.3,458.5782,ft,ug_1/0_al_xlpe_35kv,
05410_93102ug,true,1,1,60,n292772.2,n292768.2,530.612,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93103ug,true,2,2,60,n292768.2.3,n292767.2.3,22.4335,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93104ug,true,1,1,60,n292768.3,n292770.3,58.4826,ft,ug_1/0_al_xlpe_35kv_1_phase,
05410_93105ug,true,3,3,60,n292674.1.2.3,n292688.1.2.3,176.5372,ft,ug_1/0_al_xlpe_35kv,
05410_93106ug,true,3,3,60,n292697.1.2.3,n292724.1.2.3,1233.9239,ft,ug_1/0_al_xlpe_35kv,
05410_93108ug,true,3,3,60,n300499.1.2.3,n300496.1.2.3,293.9438,ft,ug_1/0_al_xlpe_35kv,
